,city,year,company,car_name,name,model,price,kms_driven,owner,fuel_type,car_link
1904,Ahmedabad,2018,Maruti,Celerio X ,Maruti Celerio X ,Manual,449599,79113,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-x-2018-cars-ahmedabad-1149894963/
1905,Ahmedabad,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,518799,90855,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-1148914062/
1906,Ahmedabad,2020,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,883099,45502,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-ahmedabad-11427496770/
1907,Ahmedabad,2016,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,795299,77481,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-vadodara-13699692713/
1908,Ahmedabad,2017,Skoda,Rapid  ,Skoda Rapid  ,Manual,602899,83867,1,Petrol,https://www.cars24.com/buy-used-skoda-rapid-2017-cars-vadodara-13680391777/
1909,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,555699,115329,1,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1466627408/
1910,Ahmedabad,2018,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,806899,39033,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-ahmedabad-1148994029/
1911,Ahmedabad,2021,Maruti,Baleno  ,Maruti Baleno  ,Manual,754399,2385,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-11425695778/
1912,Ahmedabad,2018,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,731499,40636,2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-surat-13578890774/
1913,Ahmedabad,2019,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Manual,516899,15026,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-surat-13500697790/
1914,Ahmedabad,2020,Maruti,Baleno  ,Maruti Baleno  ,Manual,685899,3627,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-1145156601/
1915,Ahmedabad,2020,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,528999,4933,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2020-cars-ahmedabad-1359084805/
1916,Ahmedabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,441699,73191,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1143794867/
1917,Ahmedabad,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,588699,59671,3,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-1146349468/
1918,Ahmedabad,2020,Maruti,Baleno  ,Maruti Baleno  ,Manual,722599,3111,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-1140912862/
1919,Ahmedabad,2020,Renault,Kwid  ,Renault Kwid  ,Manual,487199,19935,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2020-cars-ahmedabad-11467499770/
1920,Ahmedabad,2020,Honda,Civic  ,Honda Civic  ,Manual,1710199,29552,1,Diesel,https://www.cars24.com/buy-used-honda-civic-2020-cars-ahmedabad-15024195796/
1921,Ahmedabad,2019,Ford,Ecosport  ,Ford Ecosport  ,Manual,875499,29821,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-surat-1351213863/
1922,Ahmedabad,2018,Maruti,Baleno  ,Maruti Baleno  ,Manual,577999,33217,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ahmedabad-1355977265/
1923,Ahmedabad,2021,Maruti,S PRESSO ,Maruti S PRESSO ,Automatic,494199,3151,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-rajkot-1501750363/
1924,Ahmedabad,2019,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1369899,9553,2,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-vadodara-13628395772/
1925,Ahmedabad,2016,Honda,City  ,Honda City  ,Manual,672599,87049,1,Petrol,https://www.cars24.com/buy-used-honda-city-2016-cars-ahmedabad-1144608969/
1926,Ahmedabad,2015,Volkswagen,Vento  ,Volkswagen Vento  ,Manual,550199,59933,2,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2015-cars-ahmedabad-1145455863/
1927,Ahmedabad,2020,Maruti,Baleno  ,Maruti Baleno  ,Manual,780505,14551,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-11477993717/
1928,Ahmedabad,2021,Maruti,Baleno  ,Maruti Baleno  ,Manual,754399,7138,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-11444599770/
1929,Ahmedabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,485299,30916,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1147662269/
1930,Ahmedabad,2015,Honda,Brio  ,Honda Brio  ,Manual,352399,75970,1,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-ahmedabad-1143352402/
1931,Ahmedabad,2020,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Manual,525599,6234,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-ahmedabad-1143689565/
1932,Ahmedabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,441699,70427,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-11422699795/
1933,Ahmedabad,2021,Maruti,Alto  ,Maruti Alto  ,Manual,553099,19549,1,Petrol + CNG,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-11495891775/
1934,Ahmedabad,2017,Hyundai,Xcent  ,Hyundai Xcent  ,Manual,551299,43319,1,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2017-cars-ahmedabad-11468997794/
1935,Ahmedabad,2018,Hyundai,Creta  ,Hyundai Creta  ,Manual,1226599,72123,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-gandhinagar-14259194791/
1936,Ahmedabad,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,418099,22698,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-ahmedabad-11414292790/
1937,Ahmedabad,2014,Hyundai,i10  ,Hyundai i10  ,Manual,350699,37680,1,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ahmedabad-15030192791/
1938,Ahmedabad,2019,Jeep,Compass  ,Jeep Compass  ,Manual,1425399,60946,1,Diesel,https://www.cars24.com/buy-used-jeep-compass-2019-cars-ahmedabad-1147364122/
1939,Ahmedabad,2021,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,441299,6027,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-ahmedabad-1147440761/
1940,Ahmedabad,2019,Maruti,New Wagon-R ,Maruti New Wagon-R ,Manual,561099,41419,1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-ahmedabad-1146570161/
1941,Ahmedabad,2019,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,541699,28022,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-ahmedabad-1140608001/
1942,Ahmedabad,2018,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,584099,19521,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-surat-13530694794/
1943,Ahmedabad,2020,Volkswagen,Polo  ,Volkswagen Polo  ,Automatic,879699,40145,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2020-cars-surat-1351324962/
1944,Ahmedabad,2020,MG,HECTOR  ,MG HECTOR  ,Automatic,1776099,10501,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-rajkot-1509170466/
1945,Ahmedabad,2020,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1048999,14064,2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-ahmedabad-11422097711/
1946,Ahmedabad,2019,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1278099,31889,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-ahmedabad-1140173864/
1947,Ahmedabad,2014,Hyundai,i20  ,Hyundai i20  ,Manual,414299,48665,3,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-ahmedabad-1145235967/
1948,Ahmedabad,2017,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,475999,49314,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-surat-1350804763/
1949,Ahmedabad,2020,Hyundai,Creta  ,Hyundai Creta  ,Manual,1459129,14847,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-ahmedabad-11425795776/
1950,Ahmedabad,2018,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,721699,52735,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-ahmedabad-1143926841/
1951,Ahmedabad,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,433099,39768,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-rajkot-15090094778/
1952,Ahmedabad,2021,MG,HECTOR  ,MG HECTOR  ,,1737999,14982,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2021-cars-ahmedabad-11499099778/
1953,Ahmedabad,2017,Datsun,Redi Go ,Datsun Redi Go ,Manual,297799,14257,1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-1142142765/
1954,Ahmedabad,2017,Hyundai,Eon  ,Hyundai Eon  ,Manual,343999,15300,1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-ahmedabad-1141923766/
1955,Ahmedabad,2020,Maruti,Dzire  ,Maruti Dzire  ,Manual,715299,13099,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-ahmedabad-1149486468/
1956,Ahmedabad,2020,Hyundai,Creta  ,Hyundai Creta  ,Manual,1483599,65365,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-vadodara-13615191719/
1957,Ahmedabad,2020,Maruti,Baleno  ,Maruti Baleno  ,Manual,762899,9204,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-vadodara-1362940268/
1958,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,648999,45720,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1140658660/
1959,Ahmedabad,2016,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,293199,38157,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ahmedabad-11466790791/
1960,Ahmedabad,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,400399,31312,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-ahmedabad-1145826765/
1961,Ahmedabad,2021,Maruti,Alto  ,Maruti Alto  ,Manual,420299,9783,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-11459692770/
1962,Ahmedabad,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,557999,56814,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-1358753961/
1963,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,660899,39361,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1143950267/
1964,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,668099,15248,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1141397761/
1965,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,587099,56796,2,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-surat-1354906066/
1966,Ahmedabad,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,410699,72477,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-surat-1357180967/
1967,Ahmedabad,2017,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,475999,25708,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-1149748468/
1968,Ahmedabad,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,547599,65499,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-vadodara-13611299791/
1969,Ahmedabad,2015,Honda,City  ,Honda City  ,Automatic,669699,61219,3,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-ahmedabad-1147975662/
1970,Ahmedabad,2020,MG,HECTOR  ,MG HECTOR  ,Automatic,1676199,8717,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-ahmedabad-1039767242/
1971,Ahmedabad,2021,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,836199,29669,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-surat-13514099794/
1972,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,627299,9193,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1149914767/
1973,Ahmedabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,479199,43952,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1146639863/
1974,Ahmedabad,2019,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,512299,34725,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-ahmedabad-11498193779/
1975,Ahmedabad,2019,Hyundai,Verna  ,Hyundai Verna  ,Automatic,1088199,40336,2,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-ahmedabad-1149421560/
1976,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,683499,18618,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1142438665/
1977,Ahmedabad,2018,Hyundai,Eon  ,Hyundai Eon  ,Manual,361999,16809,1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-ahmedabad-11499694791/
1978,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,572299,48585,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-surat-1350975662/
1979,Ahmedabad,2019,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1352399,58603,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1359796862/
1980,Ahmedabad,2020,Maruti,Dzire  ,Maruti Dzire  ,Manual,680999,32623,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-ahmedabad-1148951066/
1981,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,709799,20761,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-vadodara-13673594790/
1982,Ahmedabad,2021,Maruti,Baleno  ,Maruti Baleno  ,Manual,689699,22651,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-1148680763/
1983,Ahmedabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,298899,64171,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1145819060/
1984,Ahmedabad,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,551999,46019,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-1148063960/
1985,Ahmedabad,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,466299,16248,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-vadodara-13667392718/
1986,Ahmedabad,2019,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,419599,5848,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-1145590842/
1987,Ahmedabad,2019,Maruti,Baleno  ,Maruti Baleno  ,Manual,612799,66749,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-1140299960/
1988,Ahmedabad,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,452599,10024,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-surat-13558897794/
1989,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,650799,58978,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1144744461/
1990,Ahmedabad,2019,KIA,SELTOS  ,KIA SELTOS  ,Manual,1107499,36999,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-13529698771/
1991,Ahmedabad,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,573299,61714,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-1140646060/
1992,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,711499,20691,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-11451992714/
1993,Ahmedabad,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,418899,80865,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1146912560/
1994,Ahmedabad,2019,Maruti,Celerio X ,Maruti Celerio X ,Manual,513799,14071,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-x-2019-cars-ahmedabad-1141960968/
1995,Ahmedabad,2018,Honda,City  ,Honda City  ,Manual,824899,76040,2,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-ahmedabad-11409494710/
1996,Ahmedabad,2020,Hyundai,GRAND I10 NIOS,Hyundai GRAND I10 NIOS,Manual,627975,19124,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-ahmedabad-1146214363/
1997,Ahmedabad,2019,Ford,Ecosport  ,Ford Ecosport  ,Manual,829799,77774,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-surat-1355282667/
1998,Ahmedabad,2017,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,298299,46398,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-1144398068/
1999,Ahmedabad,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,418299,27932,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-surat-1352353864/
2000,Ahmedabad,2016,Hyundai,i20 Active ,Hyundai i20 Active ,Manual,569499,54562,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-vadodara-13612090794/
2001,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,556499,76932,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1149564364/
2002,Ahmedabad,2019,Hyundai,Verna  ,Hyundai Verna  ,Manual,874199,34014,2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-surat-1359538068/
2003,Ahmedabad,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,381599,23128,2,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-1148956704/
2004,Ahmedabad,2019,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1002299,14833,2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-ahmedabad-1140335064/
2005,Ahmedabad,2019,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Automatic,506699,26810,2,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-ahmedabad-1140560602/
2006,Ahmedabad,2018,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,481599,48213,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-surat-1356118269/
2007,Ahmedabad,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,392899,54537,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-surat-1359954264/
2008,Ahmedabad,2019,MG,HECTOR  ,MG HECTOR  ,Manual,1629899,55484,2,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-ahmedabad-11460991793/
2009,Ahmedabad,2018,Honda,City  ,Honda City  ,Automatic,868099,95439,1,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-ahmedabad-1140973605/
2010,Ahmedabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,300299,43426,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1145336706/
2011,Ahmedabad,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,730799,59878,2,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-ahmedabad-1142720967/
2012,Ahmedabad,2020,Maruti,Baleno  ,Maruti Baleno  ,Manual,725799,64886,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-11461492793/
2013,Ahmedabad,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,427299,38391,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-ahmedabad-11457995791/
2014,Ahmedabad,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,464999,8413,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1142840969/
2015,Ahmedabad,2020,MG,HECTOR  ,MG HECTOR  ,Automatic,1739399,23140,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-ahmedabad-1505762360/
2016,Ahmedabad,2016,Maruti,S Cross ,Maruti S Cross ,Manual,563099,82230,2,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2016-cars-ahmedabad-1144759163/
2017,Ahmedabad,2019,KIA,SELTOS  ,KIA SELTOS  ,Manual,1107499,19762,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1351283068/
2018,Ahmedabad,2019,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1404899,60974,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1358894569/
2019,Ahmedabad,2019,Maruti,Dzire  ,Maruti Dzire  ,Manual,701551,8696,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1145475864/
2020,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,627299,29746,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-11402096774/
2021,Ahmedabad,2018,Maruti,Baleno  ,Maruti Baleno  ,Manual,530699,98876,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ahmedabad-1145157848/
2022,Ahmedabad,2019,Honda,City  ,Honda City  ,Manual,949799,58758,2,Petrol,https://www.cars24.com/buy-used-honda-city-2019-cars-ahmedabad-1141675762/
2023,Ahmedabad,2013,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,312099,83401,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-ahmedabad-1148380960/
2024,Ahmedabad,2018,Hyundai,Eon  ,Hyundai Eon  ,Manual,362255,20440,2,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-ahmedabad-11405193711/
2025,Ahmedabad,2018,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,649099,83622,1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ahmedabad-1140102105/
2026,Ahmedabad,2019,Honda,Amaze  ,Honda Amaze  ,Manual,757499,8559,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-surat-13523295795/
2027,Ahmedabad,2021,Maruti,S Cross ,Maruti S Cross ,,1141422,10285,1,Petrol,https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-ahmedabad-1141382466/
2028,Ahmedabad,2018,Honda,Jazz  ,Honda Jazz  ,Manual,684599,43882,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2018-cars-surat-1358946465/
2029,Ahmedabad,2018,Hyundai,Verna  ,Hyundai Verna  ,Automatic,1011499,17142,2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-ahmedabad-1140168266/
2030,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,592299,34151,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1146524865/
2031,Ahmedabad,2021,Maruti,Baleno  ,Maruti Baleno  ,Manual,715635,21363,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-11461298770/
2032,Ahmedabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,322299,47663,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1355482160/
2033,Ahmedabad,2021,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,436199,19278,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-ahmedabad-14203395776/
2034,Ahmedabad,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,566299,84107,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1140843165/
2035,Ahmedabad,2022,Maruti,S Cross ,Maruti S Cross ,Manual,1119599,14122,1,Petrol,https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-ahmedabad-11465595770/
2036,Ahmedabad,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,452699,19702,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-1148650469/
2037,Ahmedabad,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,668399,82050,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-ahmedabad-1144445160/
2038,Ahmedabad,2020,Maruti,Alto  ,Maruti Alto  ,Manual,432999,8550,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-gandhinagar-14252596790/
2039,Ahmedabad,2019,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,370199,44701,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-ahmedabad-1144966968/
2040,Ahmedabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,301899,50638,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1142344607/
2041,Ahmedabad,2018,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1192499,58756,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-ahmedabad-1140410069/
2042,Ahmedabad,2017,Jeep,Compass  ,Jeep Compass  ,Automatic,1187799,63038,1,Petrol,https://www.cars24.com/buy-used-jeep-compass-2017-cars-ahmedabad-2065423806/
2043,Ahmedabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,299099,56232,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1143151100/
2044,Ahmedabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,495799,29085,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1146043865/
2045,Ahmedabad,2019,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,352899,18519,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-vadodara-13654799792/
2046,Ahmedabad,2021,Honda,City  ,Honda City  ,Manual,1472899,20306,1,Petrol,https://www.cars24.com/buy-used-honda-city-2021-cars-ahmedabad-11412699711/
