,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
158,Noida,2015, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,08,499","54,106 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-new-delhi-1058346560/
159,Noida,2014, Mahindra XUV,W6 4X2 Manual,"₹4,97,299","1,67,105 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-new-delhi-1100824922/
160,Noida,2016, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹6,84,999","8,351 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-1005674346/
161,Noida,2016, Hyundai Grand i,ASTA 1.2 KAPPA VTVT Manual,"₹4,73,199","45,605 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-new-delhi-1055417569/
162,Noida,2016, BMW X,SDRIVE 20D Automatic,"₹16,19,599","30,382 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-bmw-x1-2016-cars-new-delhi-1013242120/
163,Noida,2017, Renault Kwid,RXT Manual,"₹3,41,099","30,876 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-new-delhi-1125680360/
164,Noida,2017, Hyundai Creta,1.4 S CRDI Manual,"₹7,83,399","85,928 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-new-delhi-1053704163/
165,Noida,2013, Maruti Swift,VDI Manual,"₹3,40,099","30,338 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1001313244/
166,Noida,2014, Honda City,E MT DIESEL Manual,"₹3,96,099","1,37,612 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-honda-city-2014-cars-new-delhi-1003752028/
167,Noida,2014, Hyundai Elite i,MAGNA 1.4 CRDI Manual,"₹4,40,299","39,101 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-new-delhi-1008039207/
168,Noida,2017, Maruti Ciaz,VDI+ SHVS Manual,"₹6,10,899","1,08,210 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-new-delhi-1000909706/
169,Noida,2016, Maruti Swift Dzire,VDI ABS Manual,"₹5,01,899","79,688 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-new-delhi-1480350123/
170,Noida,2013, Maruti Swift,VDI Manual,"₹3,43,099","23,952 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1008317262/
171,Noida,2015, Maruti Swift Dzire,LDI BS IV Manual,"₹3,92,799","75,826 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-new-delhi-1001445667/
172,Noida,2014, Maruti Swift Dzire,ZDI Manual,"₹4,70,199","25,744 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-new-delhi-1009104867/
173,Noida,2014, Ford Ecosport,1.5 TREND TDCI Manual,"₹3,89,799","1,02,593 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-new-delhi-1001462449/
174,Noida,2013, Maruti Swift,ZDI Manual,"₹3,53,899","24,700 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1052417645/
175,Noida,2015, Hyundai Creta,1.6 SX CRDI Manual,"₹7,19,299","1,18,048 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-new-delhi-1001216726/
176,Noida,2015, Ford Figo Aspire,1.5 AMBIENTE DIESEL Manual,"₹3,78,899","95,302 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-new-delhi-1005963600/
177,Noida,2010, Hyundai i,MAGNA O 1.2 Manual,"₹2,70,399","42,422 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2010-cars-faridabad-1005230460/
178,Noida,2019, MG HECTOR,SHARP DCT PETROL Automatic,"₹17,94,899","8,717 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-faridabad-10097491794/
179,Noida,2021, Maruti Ciaz,ALPHA 1.5 MT VTVT SHVS Manual,"₹12,13,599","9,370 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2021-cars-faridabad-1056766560/
180,Noida,2021, Renault Kiger,RXT 1.0 AMT Automatic,"₹8,21,699","6,344 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kiger-2021-cars-faridabad-10018193795/
181,Noida,2019, Hyundai Elite i,1.2 SPORTS PLUS VTVT Manual,"₹7,14,199","11,543 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-faridabad-1009346867/
182,Noida,2021, Maruti Ciaz,ALPHA 1.5 MT VTVT SHVS Manual,"₹11,84,499","4,536 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2021-cars-gurgaon-10143198777/
183,Noida,2020, Honda City,VX MT PETROL Manual,"₹12,97,699","7,212 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-new-delhi-10064199790/
184,Noida,2017, Honda Amaze,1.2 SMT I VTEC Manual,"₹5,55,899","11,067 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2017-cars-faridabad-11031898797/
185,Noida,2020, Tata ALTROZ,XZ 1.2 Manual,"₹8,22,499","7,439 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-altroz-2020-cars-gurgaon-10183497792/
186,Noida,2021, Mahindra XUV,W9 AT Automatic,"₹18,86,199","20,483 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2021-cars-noida-1058560765/
187,Noida,2015, Hyundai Elite i,ASTA 1.2 Manual,"₹5,69,499","45,293 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-1003974466/
188,Noida,2020, Honda Jazz,1.2 ZX MT Manual,"₹9,39,399","10,343 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2020-cars-new-delhi-1007366666/
189,Noida,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,82,699","24,589 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-gurgaon-10117892777/
190,Noida,2018, Hyundai Verna,1.6 SX VTVT Manual,"₹9,20,799","17,770 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-gurgaon-10160798771/
191,Noida,2020, Honda City,ZX CVT Automatic,"₹12,80,299","12,934 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-faridabad-1016731804/
192,Noida,2020, KIA SELTOS,HTX AT PETROL Automatic,"₹14,29,999","21,784 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-10019992773/
193,Noida,2016, Maruti Baleno,ZETA 1.2 K12 Manual,"₹5,51,799","18,853 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-faridabad-1010271903/
194,Noida,2019, Ford Ecosport,1.5 TITANIUM PLUS TI VCT AT Automatic,"₹9,37,799","7,978 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-faridabad-1000900160/
195,Noida,2014, Maruti Swift Dzire,ZXI 1.2 BS IV Manual,"₹4,39,499","89,100 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-faridabad-1012942866/
196,Noida,2017, Maruti Swift,ZDI Manual,"₹5,83,399","50,835 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-gurgaon-10134390776/
197,Noida,2015, Maruti Swift,VXI Manual,"₹4,14,799","61,123 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2015-cars-faridabad-1018096567/
198,Noida,2020, Maruti S PRESSO,VXI PLUS Manual,"₹4,31,599","26,182 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-faridabad-10037695773/
199,Noida,2020, Honda City,VX CVT PETROL Automatic,"₹12,77,299","11,365 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-faridabad-1004668800/
200,Noida,2017, Hyundai Grand i,MAGNA 1.2 VTVT Manual,"₹4,47,599","49,130 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-faridabad-1004082063/
201,Noida,2015, Hyundai Creta,1.6 SX (O) CRDI Manual,"₹8,62,599","53,468 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-faridabad-1017462468/
202,Noida,2019, Maruti Vitara Brezza,VDI Manual,"₹8,08,499","37,721 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-faridabad-1001842560/
203,Noida,2018, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹8,21,099","35,879 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-faridabad-1107493069/
204,Noida,2019, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹8,58,099","53,689 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-faridabad-1007046568/
205,Noida,2017, Maruti Baleno,DELTA 1.2 K12 Manual,"₹5,19,399","48,434 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-gurgaon-1011825702/
206,Noida,2016, Mahindra Scorpio,S10 Manual,"₹10,39,599","66,530 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2016-cars-faridabad-1017923961/
207,Noida,2020, Honda City,VX CVT PETROL Automatic,"₹12,61,799","29,009 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-faridabad-1059713161/
208,Noida,2021, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹10,64,199","17,336 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2021-cars-gurgaon-10114199778/
209,Noida,2019, Maruti Vitara Brezza,VDI Manual,"₹8,03,199","23,879 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-faridabad-1009272462/
210,Noida,2017, Maruti Baleno,ZETA 1.2 K12 AMT Automatic,"₹6,39,599","53,293 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-faridabad-1002544762/
211,Noida,2018, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹7,49,299","39,171 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-faridabad-1050493507/
212,Noida,2014, Audi A,35TDI PREMIUM Automatic,"₹14,02,899","91,557 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-audi-a3-2014-cars-faridabad-1050019044/
213,Noida,2018, Renault Duster,RXS 85 PS Manual,"₹6,80,599","90,345 km",1st Owner,Diesel,https://www.cars24.com/buy-used-renault-duster-2018-cars-ghaziabad-1123234669/
214,Noida,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,23,499","36,944 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-faridabad-1006392561/
215,Noida,2018, Hyundai Creta,1.6 CRDI SX PLUS AUTO Automatic,"₹11,00,899","79,409 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-faridabad-1053059921/
216,Noida,2014, Audi Q,2.0 TDI MT S EDITION Manual,"₹11,78,599","68,298 km",1st Owner,Diesel,https://www.cars24.com/buy-used-audi-q3-2014-cars-faridabad-1003134925/
217,Noida,2018, Maruti Vitara Brezza,ZDI Manual,"₹8,11,079","24,379 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-faridabad-1101288161/
218,Noida,2019, Maruti Vitara Brezza,VDI Manual,"₹7,86,499","20,960 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-new-delhi-1008173464/
