,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
133,Bengaluru,2014, Maruti Wagon R .,VXI Manual,"₹4,01,299","42,699 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1025308368/
134,Bengaluru,2014, Maruti Wagon R .,VXI Manual,"₹4,15,599","47,294 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1027958069/
135,Bengaluru,2015, Maruti Celerio,VXI Manual,"₹4,28,909","49,571 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bengaluru-1026696364/
136,Bengaluru,2016, Hyundai Grand i,SPORTS 1.2 VTVT Manual,"₹5,01,599","25,403 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1027208762/
137,Bengaluru,2016, Maruti Baleno,ALPHA DDIS 190 Manual,"₹6,99,399","68,229 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bengaluru-10205097777/
138,Bengaluru,2015, Hyundai Elite i,ASTA 1.2 Manual,"₹6,12,399","70,850 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10284794772/
139,Bengaluru,2018, Maruti Dzire,VXI Manual,"₹7,02,399","28,306 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1022986965/
140,Bengaluru,2014, Maruti Alto K,VXI Manual,"₹3,30,099","34,437 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1026380620/
141,Bengaluru,2018, Ford Ecosport,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) Manual,"₹10,81,499","29,350 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bengaluru-10245294712/
142,Bengaluru,2017, Honda WR-V,1.2 i-VTEC VX MT Manual,"₹8,09,799","28,854 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-bengaluru-10245493799/
143,Bengaluru,2019, Hyundai NEW SANTRO,1.1 MAGNA MT Manual,"₹5,11,699","68,727 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1025380267/
144,Bengaluru,2018, Hyundai Eon,SPORTZ Manual,"₹4,29,999","24,742 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-bengaluru-1021702464/
145,Bengaluru,2017, Honda City,V MT PETROL Manual,"₹7,64,599","53,541 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1029032863/
146,Bengaluru,2014, Maruti Alto K,VXI Manual,"₹3,54,199","44,931 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1024353466/
