,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
46,Kolkata,2017, Maruti Wagon R .,VXI Manual,"₹3,90,421","35,771 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-kolkata-1190070148/
47,Kolkata,2019, Honda WR-V,1.2 i-VTEC S MT Manual,"₹6,88,499","19,649 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-kolkata-1196355406/
48,Kolkata,2019, Maruti Swift,VXI Manual,"₹5,46,199","61,045 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-kolkata-1192879861/
49,Kolkata,2018, Maruti Swift,VXI Manual,"₹5,37,899","79,338 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-kolkata-1192823066/
50,Kolkata,2018, Maruti Swift,VXI Manual,"₹5,29,299","74,531 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-kolkata-1191963201/
51,Kolkata,2018, Maruti Dzire,VXI AMT Automatic,"₹5,91,799","17,648 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-kolkata-1197443765/
52,Kolkata,2018, Maruti Swift,VXI Manual,"₹5,37,899","49,855 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-kolkata-1198463307/
53,Kolkata,2018, Datsun Go Plus,T Manual,"₹3,87,799","26,354 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-go-plus-2018-cars-howrah-1267896868/
54,Kolkata,2018, Maruti Wagon R .,VXI AMT Automatic,"₹4,47,999","16,043 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-hooghly-21158796771/
55,Kolkata,2015, Maruti Wagon R .,VXI Manual,"₹3,52,581","28,908 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-kolkata-1193692061/
56,Kolkata,2018, Maruti Dzire,VXI Manual,"₹5,55,999","28,936 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-kolkata-1199401640/
57,Kolkata,2018, Maruti Dzire,VXI Manual,"₹5,77,899","50,323 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-kolkata-1195533865/
58,Kolkata,2019, Maruti Dzire,VXI AMT Automatic,"₹6,16,399","11,526 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-kolkata-1194728460/
59,Kolkata,2015, Maruti Wagon R .,VXI Manual,"₹3,51,199","24,648 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-kolkata-1199763460/
