,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
422,Pune,2018, Maruti Alto ,LXI Manual,"₹3,47,499","33,032 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-1065095961/
423,Pune,2017, Hyundai Creta,1.6 CRDI SX PLUS AUTO Automatic,"₹12,14,599","74,473 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-mumbai-1030364966/
424,Pune,2017, Hyundai Elite i,ASTA 1.2 Manual,"₹6,82,699","13,801 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1036654466/
425,Pune,2019, Hyundai VENUE,1.0 TURBO GDI SX+ AT Automatic,"₹10,11,799","26,878 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-pune-1033972843/
426,Pune,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,62,699","10,521 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1060263864/
427,Pune,2018, Maruti S Cross,ZETA 1.3 SHVS ,"₹8,41,699","58,625 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1061647562/
428,Pune,2019, MG HECTOR,SHARP DCT PETROL Automatic,"₹15,68,199","13,657 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-pune-1036543545/
429,Pune,2017, Honda City,VX CVT PETROL Automatic,"₹10,22,599","48,998 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-pune-10659591790/
430,Pune,2019, Ford Ecosport,1.5 TITANIUM PLUS TI VCT AT Automatic,"₹9,97,999","22,976 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-1066808903/
431,Pune,2019, Toyota Glanza,G MT PETROL Manual,"₹7,63,299","19,244 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-glanza-2019-cars-pune-10602693790/
432,Pune,2018, Honda City,V CVT Automatic,"₹10,92,099","23,136 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-pune-10642798792/
433,Pune,2021, Maruti S PRESSO,VXI PLUS Manual,"₹4,87,992","3,430 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-mumbai-1030210461/
434,Pune,2017, Maruti IGNIS,DELTA 1.2 K12 Manual,"₹5,28,499","15,950 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-1065088062/
435,Pune,2017, Hyundai Creta,1.6 CRDI SX PLUS AUTO Automatic,"₹11,45,899","77,391 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-1032227105/
436,Pune,2020, Toyota YARIS,J CVT Automatic,"₹10,45,199","11,802 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2020-cars-mumbai-1031476667/
437,Pune,2018, Hyundai Elite i,ASTA 1.2 AT Automatic,"₹7,92,499","11,976 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-pune-1067773161/
438,Pune,2018, Maruti S Cross,ZETA 1.3 SHVS Manual,"₹8,71,999","57,650 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1062405567/
439,Pune,2019, Ford Ecosport,1.5 TITANIUM PLUS TI VCT AT Automatic,"₹9,95,489","51,813 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-1065632960/
440,Pune,2018, Hyundai Verna,1.6 SX VTVT AT (O) Automatic,"₹11,57,299","36,968 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-1038120941/
441,Pune,2017, Maruti S Cross,ZETA SHVS Manual,"₹9,97,699","60,029 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1069095964/
442,Pune,2017, Maruti S Cross,ZETA SHVS Manual,"₹9,71,299","29,187 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1067615465/
443,Pune,2018, Hyundai Creta,1.6 VTVT SX AUTO Automatic,"₹13,01,673","69,862 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-1061587860/
444,Pune,2016, Maruti Vitara Brezza,ZDI PLUS Manual,"₹7,32,099","97,336 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-1036437643/
445,Pune,2017, Hyundai Grand i,SPORTZ (O) 1.2 AT VTVT Automatic,"₹6,09,799","48,686 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-10622292772/
446,Pune,2018, Maruti S Cross,ZETA 1.3 SHVS Manual,"₹8,75,199","62,801 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1060762665/
447,Pune,2018, Hyundai Creta,1.6 SX PLUS AUTO PETROL Automatic,"₹11,92,599","14,616 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-mumbai-1036550065/
448,Pune,2017, Hyundai Grand i,SPORTZ (O) 1.2 AT VTVT Automatic,"₹6,06,599","25,550 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1064147160/
449,Pune,2018, Toyota YARIS,VX CVT Automatic,"₹10,10,069","52,811 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-pune-10628592778/
450,Pune,2019, Jeep Compass,1.4 LIMITED PLUS AT Automatic,"₹19,01,599","20,133 km",1st Owner,Petrol,https://www.cars24.com/buy-used-jeep-compass-2019-cars-pune-1035327664/
451,Pune,2017, Maruti S Cross,ZETA SHVS Manual,"₹9,68,699","69,701 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1068635060/
452,Pune,2018, Tata Hexa,Varicor 400 XTA Automatic,"₹12,50,999","63,591 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-hexa-2018-cars-pune-1064102729/
453,Pune,2019, Mahindra MARAZZO,M8 7 STR Manual,"₹12,81,599","49,940 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-marazzo-2019-cars-mumbai-1032474963/
454,Pune,2018, Ford Ecosport,1.0 ECOBOOST TITANIUM SPORTS(SUNROOF) Manual,"₹8,79,389","17,171 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1032052108/
455,Pune,2021, Toyota Glanza,V CVT Automatic,"₹10,27,299","40,270 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-glanza-2021-cars-pune-10610595777/
456,Pune,2018, Toyota YARIS,VX CVT Automatic,"₹10,67,599","20,413 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-pune-1033989906/
457,Pune,2017, Maruti S Cross,ZETA SHVS Manual,"₹8,40,799","81,005 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1066916446/
458,Pune,2017, Hyundai Tucson New,4WD AT GLS DIESEL Automatic,"₹19,18,299","72,581 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-tucson-new-2017-cars-mumbai-1038644364/
459,Pune,2014, Hyundai Eon,SPORTZ Manual,"₹3,39,099","11,779 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-1069066567/
460,Pune,2015, Maruti Alto ,LXI Manual,"₹2,99,899","8,643 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-pune-10604195791/
461,Pune,2015, BMW  Series,320D LUXURYLINE Automatic,"₹15,02,499","96,071 km",1st Owner,Diesel,https://www.cars24.com/buy-used-bmw-3-series-2015-cars-pune-1036099740/
462,Pune,2020, Maruti Swift,VXI AMT Automatic,"₹6,80,799","34,521 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2020-cars-pune-1061112702/
463,Pune,2014, Maruti Swift Dzire,ZXI 1.2 BS IV Manual,"₹4,67,999","32,393 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1035986901/
464,Pune,2010, Hyundai i,MAGNA 1.2 Manual,"₹2,43,199","60,839 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2010-cars-pune-1064762225/
465,Pune,2014, Maruti Swift Dzire,VXI 1.2 BS IV Manual,"₹4,41,599","30,794 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1031259249/
466,Pune,2021, Maruti Ertiga,ZXI SMART HYBRID Manual,"₹10,98,099","2,237 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2021-cars-mumbai-1039946065/
467,Pune,2014, Maruti Swift Dzire,VDI BS IV Manual,"₹5,27,499","1,16,371 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1039307509/
468,Pune,2015, Maruti Ertiga,ZXI Manual,"₹6,81,499","30,046 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-pune-1035022060/
469,Pune,2015, Jaguar XF,2.2 DIESEL Automatic,"₹19,27,899","47,602 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jaguar-xf-2015-cars-pune-1037231906/
470,Pune,2016, Renault Kwid,1.0 RXT Manual,"₹3,38,299","46,799 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10695898779/
471,Pune,2010, Toyota Innova,2.5 G4 7 STR Manual,"₹4,68,599","2,25,759 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-2010-cars-pune-1061050120/
472,Pune,2018, Volkswagen Polo,HIGHLINE1.5L DIESEL Manual,"₹7,04,699","55,323 km",1st Owner,Diesel,https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-pune-1062611367/
473,Pune,2014, Maruti Swift Dzire,ZXI 1.2 BS IV Manual,"₹5,21,799","70,126 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1063744468/
474,Pune,2020, Tata Harrier,XM 2.0L Kryotec Manual,"₹15,08,799","17,654 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-harrier-2020-cars-pune-1030306424/
475,Pune,2015, Maruti Celerio,VXI AMT Automatic,"₹3,81,999","47,341 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-1039761169/
476,Pune,2012, Honda City,1.5 E MT PETROL Manual,"₹4,07,999","80,019 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2012-cars-pune-1039773443/
477,Pune,2018, Volkswagen Vento,COMFORTLINE PETROL Manual,"₹6,81,799","23,719 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2018-cars-pune-1061607044/
478,Pune,2015, Tata Nano,XT TWIST Manual,"₹2,03,599","36,486 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-nano-2015-cars-pune-1068271560/
479,Pune,2018, Renault Kwid,RXT 1.0 EASY-R AT OPTION Automatic,"₹4,35,599","48,706 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-pune-1065432860/
480,Pune,2019, Hyundai Elite i,1.4 SPORTS PLUS CRDI Manual,"₹8,44,999","40,297 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1065157660/
481,Pune,2018, Maruti Swift,VXI AMT Automatic,"₹6,68,499","25,907 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-pune-1067211462/
482,Pune,2014, Honda City,SV MT PETROL Manual,"₹4,75,499","76,721 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2014-cars-pune-1038228742/
483,Pune,2017, Jeep Compass,2.0 LIMITED Manual,"₹14,32,499","16,118 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-pune-1033297168/
484,Pune,2013, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹4,90,099","52,561 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2013-cars-pune-1036811101/
485,Pune,2013, Maruti Swift Dzire,VDI BS IV Manual,"₹4,50,999","75,005 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-pune-1036811527/
486,Pune,2017, Hyundai Eon,MAGNA PLUS Manual,"₹3,62,299","34,962 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-pune-1066628664/
487,Pune,2016, Skoda Rapid,1.5 TDI AT STYLE PLUS Automatic,"₹5,96,099","91,979 km",1st Owner,Diesel,https://www.cars24.com/buy-used-skoda-rapid-2016-cars-pune-1032150249/
488,Pune,2015, Ford Figo Aspire,1.5 TREND DIESEL Manual,"₹4,50,799","60,456 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-pune-1037167049/
489,Pune,2016, Maruti Vitara Brezza,VDI OPT Manual,"₹6,54,199","1,57,285 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-1061065347/
490,Pune,2013, Maruti Swift Dzire,VDI BS IV Manual,"₹4,55,599","88,286 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-pune-1034943140/
491,Pune,2018, Maruti S Cross,ZETA 1.3 SHVS Manual,"₹8,97,099","36,387 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1068567561/
492,Pune,2016, Hyundai Creta,1.6 E + VTVT Manual,"₹7,69,599","48,656 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-1038386307/
493,Pune,2015, Renault Duster,85 PS RXE Manual,"₹4,97,599","1,72,680 km",1st Owner,Diesel,https://www.cars24.com/buy-used-renault-duster-2015-cars-pune-1030718723/
494,Pune,2015, Volkswagen Jetta,HIGHLINE TDI AT Automatic,"₹9,43,699","92,831 km",1st Owner,Diesel,https://www.cars24.com/buy-used-volkswagen-jetta-2015-cars-pune-1066021308/
